NIT_ENTIDAD,NOMBRE_ENTIDAD,num_contratos,suma_valor_total_contrato,promedio_valor_total_contrato,num_departamentos,num_estados_proceso,num_clases_proceso,num_tipos_proceso,num_familias,num_clases,meses_desde_ultimo_contrato,SANTANDER,VAUPES,NARIÑO,CAQUETA,NO DEFINIDO,CASANARE,META,AMAZONAS,GUAVIARE,CAUCA,VICHADA,ANTIOQUIA,QUINDIO,CHOCO,SAN ANDRES PROVIDENCIA Y SANTA CATALINA,CALDAS,BOYACA,VALLE DEL CAUCA,CUNDINAMARCA,LA GUAJIRA,TOLIMA,ARAUCA,NORTE DE SANTANDER,BOGOTA,HUILA,SUCRE,ATLANTICO,BOLIVAR,RISARALDA,PUTUMAYO,MAGDALENA,GUAINIA,CORDOBA,CESAR,TERMINADO,ACTIVO,BORRADOR,CEDIDO,MODIFICADO,EN EJECUCION,ENVIADO PROVEEDOR,SUSPENDIDO,CERRADO,CONTRATACION DIRECTA,null,CONCURSO DE MERITOS,CONTRATACION MINIMA CUANTIA,LICITACION OBRA PUBLICA,SUBASTA,LICITACION PUBLICA,REGIMEN ESPECIAL,SELECCION ABREVIADA DE MENOR CUANTIA,EMPRESTITO,SEGUROS,CONSULTORIA,PRESTACION DE SERVICIOS,ACUERDO MARCO DE PRECIOS,COMISION,COMPRAVENTA,COMODATO,SUMINISTROS,SERVICIOS FINANCIEROS,NEGOCIO FIDUCIARIO,OTRO,VENTA INMUEBLES,ARRENDAMIENTO DE INMUEBLES,ARRENDAMIENTO DE MUEBLES,INTERVENTORIA,CONCESION,ASOCIACION PUBLICO PRIVADA,OBRA,DECREELAW0922017,VENTA MUEBLES,numero_de_multas,suma_valor_sancion,promedio_valor_sancion,meses_desde_ultima_multa
800099196,BOYACA - CUBARA - ALCALDIA,4,1802017400,4.5050435E8,1,2,1,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0.0,0.0,81.51612903
899999069,INSTITUTO COLOMBIANO AGROPECUARIO SECCIONAL AMAZONAS,5,124610000,2.4922E7,1,1,2,2,1,1,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6.0486306E7,8640900.857142856,51.83870968
891900272,DEPARTAMENTO ADMINISTRATIVO TIC ALCALDIA DE TULUA,12,283392900,2.3616075E7,1,2,2,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
901437957,EMPRESA DE PARQUES Y EVENTOS DE ANTIOQUIA ACTIVA,1,126260904,1.26260904E8,1,1,1,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
800141103,DEPARTAMENTO DE POLICIA URABA UNIDAD PRESTADORA DE SALUD,24,598355673,2.4931486375E7,1,3,2,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,18,0,0,0,11,6,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,,,,
899999067,CONTRALORIA GENERAL DE LA REPUBLICA GERENCIA DEPARTAMENTAL COLEGIADA DE BOLIVAR,7,235115216,3.3587888E7,1,3,2,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
800173492,VALLE DEL CAUCA - INSTITUTO MUNICIPAL DE REFORMA URBANA Y DE VIVIENDA DE INTERES SOCIAL DE YUMBO,3,27735326,9245108.666666666,1,2,2,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,
891500742,CAUCA - TIMBIO - ALCALDIA,2,136176000,6.8088E7,1,1,0,2,1,1,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
891902191,VALLE DEL CAUCA - RESTREPO - ALCALDIA,2,1250000000,6.25E8,1,1,2,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,
899999239,ICBF REGIONAL SUCRE,169,77094589633,4.5618100374556214E8,1,4,3,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,3,1,0,0,15,150,0,0,0,112,2,0,5,0,0,0,50,0,0,0,0,100,0,0,0,10,0,0,0,59,0,0,0,0,0,0,0,0,0,79,1.90000507914E9,2.4050697204303797E7,29.25806452
890706833,HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUE TOLIMA EMPRESA SOCIAL DEL ESTADO,603,93751551781,1.5547521025041458E8,1,4,1,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,206,324,0,1,0,0,22,0,0,0,0,0,581,0,0,0,0,465,0,0,45,0,84,2,0,2,0,0,4,0,0,0,1,0,0,,,,
8903990295,DEPARTAMENTO ADMINISTRATIVO DE JURIDICA,308,6477871263,2.1032049555194806E7,1,3,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,138,165,0,0,0,307,0,0,1,0,0,0,0,0,0,0,0,307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
811011575,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,8,461332660,5.76665825E7,1,3,2,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,
891900272,OFICINA ASESORA JURIDICA ALCALDIA DE TULUA,29,321800000,1.109655172413793E7,1,2,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
830087443,EJERCITO NACIONAL,248,107728335591,4.3438844996370965E8,1,5,6,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,4,16,0,7,22,199,0,0,0,174,4,4,29,18,3,0,0,16,0,0,4,155,0,0,22,7,29,0,0,4,0,14,0,0,0,0,13,0,0,,,,
830002634,ESCUELA SUPERIOR DE GUERRA GENERAL RAFAEL REYES PRIETO,300,6079332915,2.026444305E7,1,7,4,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,10,46,1,3,16,223,1,0,0,265,4,0,26,0,1,0,0,4,0,0,0,282,0,0,5,0,7,0,0,4,0,0,0,1,0,0,1,0,0,,,,
900467239,AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES ANLA,153,9431902331,6.164642046405229E7,1,5,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,14,1,0,4,1,133,0,0,0,146,0,0,6,0,0,0,0,1,0,0,0,149,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,8512400.0,2128100.0,101.41935484
899999316,EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL ENTERRITORIO,1482,260235061902,1.755972077611336E8,1,6,2,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,59,30,0,7,560,812,0,14,0,0,89,0,0,0,7,0,1386,0,0,0,0,1309,0,0,4,0,15,2,0,142,0,0,0,0,0,0,10,0,0,,,,
800020733,BOYACA - SANTANA - ALCALDIA,2,833916940,4.1695847E8,1,1,0,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,
800067452,CAQUETA - MILAN - ALCALDIA,6,824825388,1.37470898E8,1,2,1,1,1,1,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,
890399029,GOBERNACION DEL VALLE DEL CAUCA SECRETARIA DE EDUCACION,975,75037869227,7.696191715589744E7,1,4,5,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,6,0,0,90,605,0,0,0,961,2,1,7,2,0,0,2,0,0,0,0,930,0,0,0,0,3,0,0,38,0,0,0,1,0,0,1,2,0,,,,
899999034,SENA REGIONAL QUINDIO GRUPO DE APOYO ADMINISTRATIVO MIXTO,710,25609412357,3.6069594869014084E7,1,5,4,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,2,228,450,0,0,0,663,0,0,35,0,6,0,0,6,0,0,0,680,0,0,14,0,15,0,0,0,0,1,0,0,0,0,0,0,0,10,2.6631119E7,2663111.9,39.64516129
830039670,DIRECCION DE SANIDAD EJERCITO DISPENSARIO MEDICO IBAGUE,172,9106190954,5.29429706627907E7,1,5,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,34,108,0,0,2,123,5,0,35,0,0,0,0,9,0,0,0,151,0,0,3,0,12,0,0,6,0,0,0,0,0,0,0,0,0,4,3.941348223E9,9.8533705575E8,59.35483871
900425129,ANTIOQUIA - INSTITUTO DE CULTURA Y PATRIMONIO DE ANTIOQUIA - MEDELLIN,112,7802747999,6.966739284821428E7,1,3,5,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,100,0,0,0,12,1,0,3,0,3,0,92,1,0,0,0,7,0,0,1,0,2,0,0,98,0,0,0,0,0,0,0,4,0,1,567923.0,567923.0,75.77419355
800248004,INSTITUTO TECNICO NACIONAL DE COMERCIO SIMON RODRIGUEZ - INTENALCO,103,7320351580,7.107137456310679E7,1,4,1,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,85,0,0,7,103,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,
800093816,RAMA JUDICIAL DIRECCION EJECUTIVA DE ADMINISTRACION JUDICIAL,121,79416199573,6.563322278760331E8,1,5,7,8,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,1,17,0,0,22,80,0,1,0,90,1,5,13,2,5,0,1,4,0,0,4,93,0,0,6,0,2,0,0,9,0,1,0,2,0,0,4,0,0,1,1.5488069693E9,1.5488069693E9,38.67741935
821000700,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,1,12288020,1.228802E7,1,1,1,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
800062255,BOYACA - TOGUI - ALCALDIA,1,395715870,3.9571587E8,1,1,0,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
832003417,CUNDINAMARCA - EMPRESA DE FOMENTO Y DESARROLLO SOSTENIBLE DE OCCIDENTE EMDESARROLLO - FACATATIVA,159,1621780403,1.0199876748427672E7,1,3,1,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,1,36,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,,,,
818001629,CHOCO - EMPRESA DISTRIBUIDORA DEL PACIFICO SA ESP - DISPAC SA ESP - QUIBDO,103,82938699953,8.05230096631068E8,1,4,1,8,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,19,63,0,0,0,0,34,0,0,0,0,0,69,0,0,1,0,77,0,0,2,0,8,1,0,1,0,0,3,0,0,0,10,0,0,,,,
809002634,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,3,17475240,5825080.0,1,1,1,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
899999034,SENA REGIONAL CUNDINAMARCA GRUPO ADMINISTRATIVO CDAE,303,10454568009,3.4503524782178216E7,1,4,4,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,131,160,0,0,0,285,0,0,9,0,8,0,0,1,0,0,0,287,0,0,6,0,9,0,0,0,0,0,0,0,0,0,1,0,0,10,2.6631119E7,2663111.9,39.64516129
800141338,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,61,26181932799,4.2921201309836066E8,1,3,4,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,46,0,0,0,6,4,0,24,0,24,0,0,3,0,0,0,30,0,0,25,0,3,0,0,1,0,2,0,0,0,0,0,0,0,,,,
900063431,CENTRAL ADMINISTRATIVA Y CONTABLE DE CUCUTA,58,4193505910,7.230182603448276E7,1,4,4,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,42,0,0,0,33,1,0,14,0,5,0,0,5,0,0,0,36,0,0,7,0,12,0,0,1,0,0,0,0,0,0,2,0,0,,,,
892003636,CONTRALORIA MUNICIPAL DE VILLAVICENCIO,16,87340721,5458795.0625,1,3,2,4,1,1,19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,5,9,0,0,7,0,0,0,0,0,0,1,0,11,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,
806000084,BOLIVAR - CARTAGENA - PERSONERIA,35,306448598,8755674.228571428,1,3,2,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,1,33,0,0,0,33,0,0,2,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
899999067,CONTRALORIA GENERAL DE LA REPUBLICA CGR GERENCIA DEPARTAMENTAL QUINDIO,3,23262494,7754164.666666667,1,2,1,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
891102764,HUILA - PALESTINA - ALCALDIA,3,61772060,2.0590686666666668E7,1,2,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,
811043428,MINISTERIO DEL TRABAJO - MINTRABAJO,1,113335055,1.13335055E8,1,1,1,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,
899999061,SECRETARIA DISTRITAL DE LA MUJER,799,74891774929,9.373188351564455E7,1,5,5,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,37,106,652,0,1,3,770,9,0,11,2,1,0,0,6,0,1,0,767,0,0,6,0,0,0,0,9,0,16,0,0,0,0,0,0,0,38,1.35761603E8,3572673.763157895,48.93548387
800029386,BOYACA - SANTA MARIA - ALCALDIA,2,265252360,1.3262618E8,1,1,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,
891500982,CAUCA - MORALES - ALCALDIA,4,99168375,2.479209375E7,1,2,1,1,1,1,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,
899999061,VEEDURIA DISTRITAL,237,10971407310,4.6292857848101266E7,1,6,4,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,9,1,0,6,24,196,0,1,0,230,0,1,5,0,0,0,0,1,0,0,1,232,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,1.35761603E8,3572673.763157895,48.93548387
890399011,MUNICIPIO DE SANTIAGO DE CALI UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS,547,51744420377,9.459674657586837E7,1,4,5,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,45,490,0,0,0,519,0,0,13,6,2,0,0,7,0,3,4,504,0,0,1,16,0,0,0,5,0,4,0,2,0,0,6,0,2,2,2.758943E7,1.3794715E7,76.93548387
899999098,CAMARA DE REPRESENTANTES,1691,137744315241,8.145731238379657E7,1,6,4,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,0,61,275,0,8,85,1258,0,0,4,1673,6,0,7,0,2,0,0,3,0,0,0,1674,0,0,4,0,3,0,0,7,0,3,0,0,0,0,0,0,0,,,,
890102018,ATLANTICO - BARRANQUILLA - ALCALDIA,4010,868532354892,2.1659160969875312E8,1,6,7,12,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010,0,0,0,0,0,0,0,35,142,0,29,333,3470,0,1,0,3925,4,2,37,15,4,0,3,20,2,1,1,3859,0,0,7,5,32,0,0,38,0,56,0,1,0,0,4,4,0,,,,
890982278,ANTIOQUIA - ITUANGO - ALCALDIA,1,90000000,9.0E7,1,1,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
801000767,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,7,47781598,6825942.571428572,1,1,1,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,
891801280,BOYACA - RAMIRIQUI - ALCALDIA,4,1188161143,2.9704028575E8,1,2,0,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,
830011682,ESCUELA SUPERIOR DE ADMINISTRACION PUBLICA - ESAP,103,1328498341,1.2898042145631067E7,1,4,2,2,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,10,83,0,0,0,102,0,0,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,
800193244,CORDOBA - MONTERIA - CONTRALORIA,6,92300000,1.5383333333333334E7,1,2,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
890503373,NORTE DE SANTANDER - VILLA DEL ROSARIO - ALCALDIA,695,7877964277,1.1335200398561152E7,1,4,5,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,25,598,0,0,0,667,3,1,19,0,1,0,0,4,0,1,0,677,0,0,0,0,6,0,0,3,0,1,0,2,0,0,5,0,0,,,,
8300396705,DIRECCION GENERAL DE SANIDAD MILITAR,677,303916798947,4.489169851506647E8,2,6,5,5,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,551,0,0,0,0,0,0,8,132,0,3,259,274,0,1,0,597,13,0,52,1,1,0,0,13,0,0,0,632,0,0,21,0,7,0,0,16,0,0,0,0,0,0,1,0,0,,,,
899999061,BOGOTA - ALCALDIA - FONTIBON,221,6885960106,3.1158190524886876E7,1,6,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,1,1,0,8,52,158,0,1,0,219,0,0,1,1,0,0,0,0,0,0,0,218,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,1.35761603E8,3572673.763157895,48.93548387
899999034,SENA REGIONAL SANTANDER GRUPO ADMINISTRATIVO CA,328,9934268839,3.028740499695122E7,1,5,4,3,1,1,18,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,1,135,154,0,0,0,304,0,0,16,0,5,0,0,3,0,0,0,314,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,2.6631119E7,2663111.9,39.64516129
899999034,SENA REGIONAL ANTIOQUIA GRUPO DE APOYO ADMINISTRATIVO MIXTO,1348,56909669518,4.2217855725519285E7,1,6,5,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,11,0,5,262,1007,0,1,0,1280,4,0,45,1,10,0,0,8,0,0,0,1279,0,0,11,0,9,0,0,38,0,9,0,0,0,0,2,0,0,10,2.6631119E7,2663111.9,39.64516129
804001738,PARQUES NACIONALES NATURALES DE COLOMBIA DIRECCION TERRITORIAL ANDES NORORIENTALES,212,6736302898,3.177501366981132E7,1,5,4,6,1,1,18,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,7,181,0,1,0,163,0,0,44,1,4,0,0,0,0,0,0,160,0,0,34,0,10,0,0,4,0,2,0,0,0,0,2,0,0,,,,
8300157281,INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,25,645727241,2.582908964E7,1,2,3,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,20,0,0,1,0,0,0,4,0,0,1,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,,,,
